combo,window,meta_threshold,primary_long,primary_short,require_meta_for_trade,max_trades_per_day,trades_count,total_pnl_usd,max_drawdown_usd,profit_factor,win_rate,avg_trade_usd,passes_constraints
m0.35_L0.38_S0.58_rm1,y2025_ytd,0.35,0.38,0.58,True,,22,3101.001746136818,663.5076385766515,5.041431992018628,0.8181818181818182,140.9546248244008,True
m0.35_L0.38_S0.63_rm0,y2022,0.35,0.38,0.63,False,,26,-1480.6000148848825,1607.2581603026483,0.5972709072874214,0.34615384615384615,-56.94615441864933,True
m0.35_L0.38_S0.63_rm0,y2023,0.35,0.38,0.63,False,,86,3033.753000112337,917.9225532817582,1.4962243470160568,0.5930232558139535,35.276197675724845,True
m0.35_L0.38_S0.63_rm0,y2024,0.35,0.38,0.63,False,,105,3033.3109413848156,1115.9171060052977,1.4546676544250523,0.5428571428571428,28.88867563223634,True
m0.35_L0.38_S0.63_rm0,y2025_ytd,0.35,0.38,0.63,False,,45,3027.753107624519,902.9336672264108,1.8273101409041956,0.5333333333333333,67.28340239165598,True
m0.35_L0.38_S0.63_rm1,y2022,0.35,0.38,0.63,True,,10,3313.1615792048387,0.0,,1.0,331.3161579204839,True
m0.35_L0.38_S0.63_rm1,y2023,0.35,0.38,0.63,True,,17,3106.543609305862,0.0,,1.0,182.73785937093305,True
m0.35_L0.38_S0.63_rm1,y2024,0.35,0.38,0.63,True,,24,3163.4991068254403,297.91316975885275,7.354994400597481,0.8333333333333334,131.81246278439335,True
m0.35_L0.38_S0.63_rm1,y2025_ytd,0.35,0.38,0.63,True,,23,3170.452483918922,663.5076385766515,5.131944818685547,0.8260869565217391,137.8457601703879,True
m0.35_L0.43_S0.43_rm0,y2022,0.35,0.43,0.43,False,,36,-1005.2637384624193,1619.2377903194429,0.7764582816775019,0.4444444444444444,-27.923992735067202,True
m0.35_L0.43_S0.43_rm0,y2023,0.35,0.43,0.43,False,,13,-1210.3080304987482,1537.3547605442582,0.2872539983875531,0.15384615384615385,-93.10061773067294,True
m0.35_L0.43_S0.43_rm0,y2024,0.35,0.43,0.43,False,,138,3190.279251600988,1160.2189776631203,1.3798183103250778,0.5507246376811594,23.11796559131151,True
m0.35_L0.43_S0.43_rm0,y2025_ytd,0.35,0.43,0.43,False,,16,-1273.4168408740898,1769.4779194924195,0.5831815941091205,0.5,-79.58855255463061,True
